File:Multi-storied build, Mirpur 10,Dhaka.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Multi-storied_build%2C_Mirpur_10%2CDhaka.jpg/1920px-Multi-storied_build%2C_Mirpur_10%2CDhaka.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3AMulti-storied_build%2C_Mirpur_10%2CDhaka.jpg
File:Pallabi, Mirpur Dhaka1.jpg	https://upload.wikimedia.org/wikipedia/commons/4/44/Pallabi%2C_Mirpur_Dhaka1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_Dhaka1.jpg
File:Pallabi, Mirpur Dhaka2.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e3/Pallabi%2C_Mirpur_Dhaka2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_Dhaka2.jpg
File:Rooftop capture ar Mirpur 10.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Rooftop_capture_ar_Mirpur_10.jpg/1920px-Rooftop_capture_ar_Mirpur_10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3ARooftop_capture_ar_Mirpur_10.jpg
File:Rooftop capture ar Mirpur 10 a.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Rooftop_capture_ar_Mirpur_10_a.jpg/1920px-Rooftop_capture_ar_Mirpur_10_a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3ARooftop_capture_ar_Mirpur_10_a.jpg
File:Rooftop capture ar Mirpur 10 b.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/Rooftop_capture_ar_Mirpur_10_b.jpg/1920px-Rooftop_capture_ar_Mirpur_10_b.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3ARooftop_capture_ar_Mirpur_10_b.jpg
File:Rooftop capture ar Mirpur 10 c.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Rooftop_capture_ar_Mirpur_10_c.jpg/1920px-Rooftop_capture_ar_Mirpur_10_c.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3ARooftop_capture_ar_Mirpur_10_c.jpg
File:SDG graffiti at Mirpur 10.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/SDG_graffiti_at_Mirpur_10.jpg/1920px-SDG_graffiti_at_Mirpur_10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3ASDG_graffiti_at_Mirpur_10.jpg
File:Pallabi, Mirpur, Dhaka3.jpg	https://upload.wikimedia.org/wikipedia/commons/c/c0/Pallabi%2C_Mirpur%2C_Dhaka3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur%2C_Dhaka3.jpg
File:Pallabi, Mirpur Dhaka4.jpg	https://upload.wikimedia.org/wikipedia/commons/6/61/Pallabi%2C_Mirpur_Dhaka4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_Dhaka4.jpg
File:Pallabi, Mirpur Dhaka5.jpg	https://upload.wikimedia.org/wikipedia/commons/9/95/Pallabi%2C_Mirpur_Dhaka5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_Dhaka5.jpg
File:Pallabi, Mirpur Dhaka6.jpg	https://upload.wikimedia.org/wikipedia/commons/3/3d/Pallabi%2C_Mirpur_Dhaka6.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_Dhaka6.jpg
File:Pallabi, Mirpur DhakaP.jpg	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Pallabi%2C_Mirpur_DhakaP.jpg/1920px-Pallabi%2C_Mirpur_DhakaP.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://commons.wikimedia.org/wiki/File%3APallabi%2C_Mirpur_DhakaP.jpg
